date,price,ma_7,ma_30,daily_return,volatility_30,signal,position_change,strategy_return,buy_hold_growth,strategy_growth
2025-10-02 00:00:00,118930.95511416093,112584.80094591902,,0.042453736784936,,0,0.0,0.0,1.0432528856221874,1.0
2025-10-03 00:00:00,120514.57785586917,114196.44772302608,,0.0133154798949368,,0,0.0,0.0,1.0571442984460246,1.0
2025-10-04 00:00:00,122294.92441742844,116001.3835116944,,0.0147728730684224,,0,0.0,0.0,1.0727613569819743,1.0
2025-10-05 00:00:00,122428.89063350527,117823.34743147016,,0.0010954356177494,,0,0.0,0.0,1.0739364979817576,1.0
2025-10-06 00:00:00,123488.7305970136,119438.96625536226,,0.0086567799317971,,0,0.0,0.0,1.0832333299055106,1.0
2025-10-07 00:00:00,124739.81088811433,120926.486191086,,0.0101311292540811,,0,0.0,0.0,1.094207706783112,1.0
2025-10-08 00:00:00,121463.11808164183,121980.1439411048,,-0.0262682200906295,,0,0.0,-0.0,1.0654648179164703,1.0
2025-10-09 00:00:00,123342.98469750278,122610.4338815822,,0.0154768512907546,,0,0.0,0.0,1.0819548584588945,1.0
2025-10-10 00:00:00,121718.66757741552,122782.44669894596,116512.85717011466,-0.0131691082721151,,1,1.0,-0.0,1.0677064777823082,1.0
2025-10-11 00:00:00,113043.67586321976,121460.83976263044,116480.97566812317,-0.0712708402651408,0.0204007360829428,1,0.0,-0.0712708402651408,0.9916101399542293,0.9287291597348593
2025-10-12 00:00:00,110655.26975977032,119778.89392352544,116317.70173214194,-0.0211281709057246,0.0205818102950771,1,0.0,-0.0211281709057246,0.9706592314454269,0.9091068113228511
2025-10-13 00:00:00,115060.88417839336,118574.91586372256,116283.33763669102,0.0398138690383884,0.0218882264346306,1,0.0,0.0398138690383884,1.0093049309670978,0.945301870850766
2025-10-14 00:00:00,115226.58429002496,117215.88349256692,116258.39419989304,0.0014401081028951,0.0218891442480385,1,0.0,0.0014401081028951,1.0107584391764757,0.9466632077346602
2025-10-15 00:00:00,113066.35078450407,116016.34530726157,116184.65414218113,-0.0187477006181453,0.0221323657917882,0,-1.0,-0.0187477006181453,0.9918090425615312,0.9289154493298376
2025-10-16 00:00:00,110844.40417180728,114230.83380359077,116034.2447847197,-0.019651705368396,0.0224075653619417,0,0.0,-0.0,0.972318303475401,0.9289154493298376
2025-10-17 00:00:00,108168.17353436728,112295.04894029816,115746.6171672013,-0.0241440301604389,0.0226394750770943,0,0.0,-0.0,0.9488426210307442,0.9289154493298376
2025-10-18 00:00:00,106483.89143637568,111357.93687932043,115415.04915834453,-0.0155709581012428,0.022768695163162,0,0.0,-0.0,0.9340682323340012,0.9289154493298376
2025-10-19 00:00:00,107210.0961099579,110865.76921506152,115083.08176410724,0.006819854757244,0.0227754443421817,0,0.0,0.0,0.9404384420118747,0.9289154493298376
2025-10-20 00:00:00,108655.50525004532,109950.71508244037,114849.70041170676,0.0134820244784126,0.0228771372122826,0,0.0,0.0,0.953117456107519,0.9289154493298376
2025-10-21 00:00:00,110535.86301373685,109280.61204297062,114676.79930047107,0.0173056833095048,0.0231400444948146,0,0.0,0.0,0.9696118049596766,0.9289154493298376
2025-10-22 00:00:00,108301.75462476298,108599.9554487219,114444.9961812578,-0.0202116157422701,0.0233938923246425,0,0.0,-0.0,0.9500143837386626,0.9289154493298376
2025-10-23 00:00:00,107591.4605093986,108135.24921123494,114274.96163172368,-0.0065584728319993,0.0230948000557805,0,0.0,-0.0,0.9437837402129041,0.9289154493298376
2025-10-24 00:00:00,110109.30522515893,108412.55373849088,114211.8564270313,0.0234019010787605,0.0235067942276896,0,0.0,0.0,0.9658700739411091,0.9289154493298376
2025-10-25 00:00:00,111030.1833786475,109062.02401595828,114135.62378333649,0.0083633090918655,0.0234552282417197,0,0.0,0.0,0.9739479439120616,0.9289154493298376
2025-10-26 00:00:00,111631.63726547628,109693.67275246092,114215.57667831505,0.0054170304733951,0.0224847504233831,0,0.0,0.0,0.9792238496037338,0.9289154493298376
2025-10-27 00:00:00,114419.22169689646,110517.0608162968,114374.20493831992,0.0249712760620979,0.0229045255894435,0,0.0,0.0,1.003676318678779,0.9289154493298376
2025-10-28 00:00:00,114085.33123756813,111024.12770541557,114521.21120640304,-0.002918132586261,0.022918376780195,0,0.0,-0.0,1.000747458107184,0.9289154493298376
2025-10-29 00:00:00,112893.85203624627,111680.14162134174,114545.0263132856,-0.0104437545861242,0.0226576699409987,0,0.0,-0.0,0.9902958972520249,0.9289154493298376
2025-10-30 00:00:00,110026.087620204,112027.94549431394,114401.65685602414,-0.025402308135624,0.0228499801912097,0,0.0,-0.0,0.9651400957245847,0.9289154493298376
2025-10-31 00:00:00,108409.379924928,111785.0990228524,114212.38572580474,-0.014693857886292,0.0229857517038951,0,0.0,-0.0,0.9509584643176454,0.9289154493298376
2025-11-01 00:00:00,109566.6066188076,111576.01662858952,113900.2407759596,0.0106745993260082,0.0215824864322252,0,0.0,0.0,0.9611095648999124,0.9289154493298376
2025-11-02 00:00:00,110066.94174051796,111352.48869645262,113551.98623878125,0.0045664928133721,0.0214198897251761,0,0.0,0.0,0.9654984648208911,0.9289154493298376
2025-11-03 00:00:00,110499.52238345638,110792.53165167548,113158.80617098216,0.0039301595565199,0.0212036602320609,0,0.0,0.0,0.9692930278392122,0.9289154493298376
2025-11-04 00:00:00,106451.70653262926,109702.0138366842,112626.23336761964,-0.0366319759897273,0.0220450180581167,0,0.0,-0.0,0.9337859089163961,0.9289154493298376
2025-11-05 00:00:00,101480.76659609628,108071.57305951991,111892.63456758906,-0.0466966674226994,0.0231997095955207,0,0.0,-0.0,0.8901812188837241,0.9289154493298376
2025-11-06 00:00:00,103878.9335997028,107193.40819944834,111197.27199130868,0.0236317391368501,0.0236550370370059,0,0.0,0.0,0.9112177492329075,0.9289154493298376
2025-11-07 00:00:00,101261.6455104612,106172.30328309591,110523.88957226933,-0.0251955617808641,0.0236238330665784,0,0.0,-0.0,0.8882591061362899,0.9289154493298376
2025-11-08 00:00:00,103191.7560668328,105261.61034709951,109852.181951247,0.01906062800621,0.0237437411018855,0,0.0,0.0,0.9051898825314824,0.9289154493298376
2025-11-09 00:00:00,102286.82524827348,104150.16513392176,109204.45387360892,-0.0087694100095866,0.0237092714067927,0,0.0,-0.0,0.8972519013150342,0.9289154493298376
2025-11-10 00:00:00,104610.22853607994,103308.8374414394,108923.33896270423,0.0227145899011629,0.0207435532880753,0,0.0,0.0,0.9176326102914439,0.9289154493298376
2025-11-11 00:00:00,105951.49599987874,103237.3787939036,108766.5465040412,0.0128215709168075,0.0206106862674788,0,0.0,0.0,0.9293981018798709,0.9289154493298376
2025-11-12 00:00:00,103112.21006199118,103470.4421461743,108368.2573668278,-0.0267979787457726,0.0195985591602641,0,0.0,-0.0,0.9044921112993327,0.9289154493298376
2025-11-13 00:00:00,101633.69431605682,103149.69367708205,107915.1610343622,-0.0143389007475009,0.0196740748483946,0,0.0,-0.0,0.891522688688514,0.9289154493298376
2025-11-14 00:00:00,99480.3070908126,102895.21675998936,107462.29291123914,-0.0211877295195793,0.0197421266847064,0,0.0,-0.0,0.8726333471000137,0.9289154493298376
2025-11-15 00:00:00,94772.61435799382,101692.48223015522,106926.56658411204,-0.0473228608806088,0.0210953344488188,0,0.0,-0.0,0.8313378406154198,0.9289154493298376
2025-11-16 00:00:00,95380.13316661112,100705.81193277489,106500.29857185348,0.0064102780400512,0.0208751618741945,0,0.0,0.0,0.8366669473189805,0.9289154493298376
2025-11-17 00:00:00,94188.27668924726,99216.96166894166,106090.44474694922,-0.012495856713493,0.0208237315429384,0,0.0,-0.0,0.826212077028367,0.9289154493298376
2025-11-18 00:00:00,92100.36452360668,97238.2286009028,105586.78702740418,-0.0221674314366019,0.0209825313285055,0,0.0,-0.0,0.8078970774587482,0.9289154493298376
2025-11-19 00:00:00,92903.18008511196,95779.79574706288,105061.7095219064,0.0087167468408826,0.0208567376139843,0,0.0,0.0,0.8149393117564451,0.9289154493298376
2025-11-20 00:00:00,91408.3573343969,94319.03332111148,104424.12599926173,-0.0160901139158594,0.0205138426628691,0,0.0,-0.0,0.8018268453957719,0.9289154493298376
2025-11-21 00:00:00,86618.47155915352,92481.6282451602,103701.34989707476,-0.0524009610819354,0.0220604946755201,0,0.0,-0.0,0.759810348075737,0.9289154493298376
2025-11-22 00:00:00,85087.95256265256,91098.10513154,102951.23296551657,-0.0176696606272455,0.0221428008761595,0,0.0,-0.0,0.7463847570841694,0.9289154493298376
2025-11-23 00:00:00,84675.50764856212,89568.87291467586,102103.43971296331,-0.004847277454311,0.0213682076119742,0,0.0,-0.0,0.742766823078914,0.9289154493298376
2025-11-24 00:00:00,86740.11773876166,88504.85020746362,101293.77085830046,0.0243826124877635,0.0219949269704942,0,0.0,0.0,0.7608774186948143,0.9289154493298376
2025-11-25 00:00:00,88256.04395603726,87955.6615549537,100514.58441465248,0.0174766446806213,0.0223550779262026,0,0.0,0.0,0.7741750029868519,0.9289154493298376
2025-11-26 00:00:00,87317.00455056976,87157.63647859055,99611.1771764416,-0.0106399444545153,0.0214972911165021,0,0.0,-0.0,0.7659378239569976,0.9289154493298376
2025-11-27 00:00:00,90515.94357835098,87030.1487991554,98825.53092113436,0.0366359226847796,0.0230255701251858,0,0.0,0.0,0.7939986628568345,0.9289154493298376
2025-11-28 00:00:00,91323.62827620257,87702.31404444813,98106.52346246624,0.0089231207886868,0.0232087983618855,0,0.0,0.0,0.8010836088315619,0.9289154493298376
2025-11-29 00:00:00,90904.86767344688,88533.30191741875,97469.149464241,-0.0045854573527146,0.0229424970647776,0,0.0,-0.0,0.797410274107306,0.9289154493298376
2025-11-30 00:00:00,90832.18685385384,89412.8275181747,96883.24302853852,-0.0007995261579843,0.0229029508267811,0,0.0,-0.0,0.7967727237345118,0.9289154493298376
2025-12-01 00:00:00,90359.86873169734,89929.93480287981,96243.01843230151,-0.0051998981695381,0.0226958711763007,0,0.0,-0.0,0.7926295867068268,0.9289154493298376
2025-12-02 00:00:00,86303.89766361401,89651.05676110506,95450.9169630714,-0.0448868632171942,0.0236657287253689,0,0.0,-0.0,0.7570509308664164,0.9289154493298376
2025-12-03 00:00:00,91320.07942505728,90222.92460031756,94811.60219779142,0.0581223084616038,0.026491552584899,0,0.0,0.0,0.8010524785913785,0.9289154493298376
2025-12-04 00:00:00,93428.59451478458,90639.01759123664,94377.49846386327,0.0230892822586479,0.0263534097849834,0,0.0,0.0,0.8195482053735644,0.9289154493298376
2025-12-05 00:00:00,92119.19047831658,90752.6693343958,94065.44592660392,-0.0140150244501514,0.0251769521742927,0,0.0,-0.0,0.8080622172371763,0.9289154493298376
2025-12-06 00:00:00,89264.22915485654,90518.2924031686,93578.28911177574,-0.0309920366064446,0.0251661456778801,0,0.0,-0.0,0.783018723420277,0.9289154493298376
2025-12-07 00:00:00,89227.45274823112,90289.04467379392,93177.14935303474,-0.0004119948939638,0.0248764459776393,0,0.0,-0.0,0.7826961237043498,0.9289154493298376
2025-12-08 00:00:00,90398.44875659447,90294.55610592208,92750.70577602678,0.0131237189037267,0.0247104794657666,0,0.0,0.0,0.7929680076188823,0.9289154493298376
2025-12-09 00:00:00,90626.0373431212,90912.00463156596,92362.01284585505,0.002517616061527,0.0247229622788877,0,0.0,0.0,0.7949643966111407,0.9289154493298376
2025-12-10 00:00:00,92686.10402025311,91107.15100230822,91964.54202866084,0.0227315100331733,0.0247235865584945,0,0.0,0.0,0.8130351377687224,0.9289154493298376
2025-12-11 00:00:00,91986.58107213798,90901.14908193015,91499.0448644028,-0.0075472257196427,0.0245323191611177,0,0.0,-0.0,0.806898978065981,0.9289154493298376
2025-12-12 00:00:00,92525.8680026296,90959.24587111772,91146.1667957574,0.0058626695786063,0.0242272878406114,0,0.0,0.0,0.8116295601576969,0.9289154493298376
2025-12-13 00:00:00,90260.54242242372,91101.57633791304,90767.0617326363,-0.0244831594570018,0.0244560911738801,1,1.0,-0.0,0.7917583042163399,0.9289154493298376
2025-12-14 00:00:00,90253.11813342397,91248.09996436916,90459.48876739,-8.225398164585229e-05,0.024237028438191,1,0.0,-8.225398164585229e-05,0.7916931789433169,0.9288390423355178
2025-12-15 00:00:00,88184.41093067056,90931.80884638002,90239.88198647925,-0.0229211715399701,0.0230784701711066,1,0.0,-0.0229211715399701,0.7735466437817329,0.9075489633131238
2025-12-16 00:00:00,86413.22138097929,90329.97799464548,89940.98492695818,-0.0200850641400073,0.0232462818965485,1,0.0,-0.0200850641400073,0.7580099098260894,0.8893207841747826
2025-12-17 00:00:00,87719.68139798648,89620.48904860737,89725.36508391614,0.015118751461044,0.0234045074244893,0,-1.0,0.015118751461044,0.7694700732577584,0.9027662040798619
2025-12-18 00:00:00,86196.82137334664,88793.38052020861,89528.58031224081,-0.0173605284511988,0.0232785305613543,0,0.0,-0.0,0.756111666158621,0.9027662040798619
2025-12-19 00:00:00,85450.17964790671,87782.56789810534,89280.14696433397,-0.0086620563675541,0.023220254295394,0,0.0,-0.0,0.7495621842861898,0.9027662040798619
2025-12-20 00:00:00,88091.69571216944,87472.7326537833,89169.5915769264,0.0309129375168895,0.0238504662795468,0,0.0,0.0,0.772733353254052,0.9027662040798619
2025-12-21 00:00:00,88348.27802016199,87200.61263760303,89227.25179229335,0.0029126730495789,0.0217849532773929,0,0.0,0.0,0.7749840728665859,0.9027662040798619
2025-12-22 00:00:00,88672.32967904503,87270.31531594224,89346.73102950644,0.003667888793589,0.0215047177641264,0,0.0,0.0,0.7778266282626632,0.9027662040798619
2025-12-23 00:00:00,88489.72404150236,87566.95855315981,89473.87157593778,-0.0020593305510706,0.0214819135605125,0,0.0,-0.0,0.7762248261236457,0.9027662040798619
2025-12-24 00:00:00,87496.14669239183,87535.02502378915,89499.07254105876,-0.0112281664325738,0.0211663922242582,0,0.0,-0.0,0.7675092445868338,0.9027662040798619
2025-12-25 00:00:00,87589.01664996856,87733.91006330657,89476.83829752315,0.0010614176862351,0.0209232946254987,0,0.0,0.0,0.7683238924733872,0.9027662040798619
2025-12-26 00:00:00,87192.23473670239,87982.77507599167,89472.67930372758,-0.0045300418755906,0.0208461799284751,0,0.0,-0.0,0.764843353066466,0.9027662040798619
2025-12-27 00:00:00,87303.04428036696,87870.11058573415,89365.58266046144,0.0012708648195471,0.0196797248988446,0,0.0,0.0,0.7658153655763427,0.9027662040798619
2025-12-28 00:00:00,87852.98655230374,87799.3546617544,89249.89460299815,0.006299233623179,0.0196398108977992,0,0.0,0.0,0.7706394154763283,0.9027662040798619
2025-12-29 00:00:00,87867.03943448896,87684.3131982464,89148.63366169954,0.0001599590718166,0.0196299223746703,0,0.0,0.0,0.7707626862419332,0.9027662040798619
2025-12-30 00:00:00,87154.68240604762,87493.59296461,89026.050180106,-0.0081072155500636,0.0196733206977416,0,0.0,-0.0,0.7645139470066239,0.9027662040798619
2025-12-31 00:00:00,88363.72223633934,87617.53232803107,88959.51196359406,0.0138723450870819,0.0198466915225255,0,0.0,0.0,0.7751195483033868,0.9027662040798619
2026-01-01 00:00:00,87575.04615968224,87615.53654370447,89001.88358012967,-0.0089253378727944,0.0180845542936579,0,0.0,-0.0,0.7682013444429713,0.9027662040798619
2026-01-02 00:00:00,88764.12624075128,87840.0924728543,88916.68514065281,0.0135778413282352,0.0147178614647049,0,0.0,0.0,0.7786318604059549,0.9027662040798619
2026-01-03 00:00:00,89978.91920361611,88222.36031903276,88801.69596361386,0.0136856297055185,0.0142843822182834,0,0.0,0.0,0.7892879277243898,0.9027662040798619
2026-01-04 00:00:00,90614.40684381907,88616.84893210638,88751.53650913062,0.0070626280669685,0.0141477226751413,0,0.0,0.0,0.7948623747956556,0.9027662040798619
2026-01-05 00:00:00,91879.5772256957,89190.06861656449,88838.71477815858,0.0139621327992274,0.0131467685323681,1,1.0,0.0,0.8059603488296618,0.9027662040798619
2026-01-06 00:00:00,93879.9479734475,90150.82084047876,88993.79795233248,0.0217716581655358,0.0136751567365817,1,0.0,0.0217716581655358,0.8235074420393572,0.922420921278487
2026-01-07 00:00:00,93649.6319764084,90905.95080334575,89102.17072632627,-0.0024533034158076,0.0135247245684412,1,0.0,-0.0024533034158076,0.8214871284188591,0.920157942881502
2026-01-08 00:00:00,91286.03314397692,91436.09180110214,89124.17058635478,-0.0252387412801249,0.0143598142547698,1,0.0,-0.0252387412801249,0.8007538273197428,0.8969343146242638
2026-01-09 00:00:00,91027.66616983686,91759.45464811436,89068.88932467424,-0.0028303012546571,0.0137300248590866,1,0.0,-0.0028303012546571,0.7984874527576082,0.8943957203082377
2026-01-10 00:00:00,90551.71363174268,91841.28242356102,89021.0604099944,-0.005228658034648,0.0136955319319976,1,0.0,-0.005228658034648,0.7943124349221815,0.8897192309390932
2026-01-11 00:00:00,90420.29795170767,91813.5525818308,88950.87474163034,-0.0014512776706738,0.0136445963688224,1,0.0,-0.0014512776706738,0.7931596670218405,0.8884280012860623
2026-01-12 00:00:00,90856.55910152226,91667.40713552032,88970.74196426694,0.0048248143359093,0.0129108099287955,1,0.0,0.0048248143359093,0.7969865151539525,0.8927145014430905
2026-01-13 00:00:00,91200.62761511702,91284.64708433024,89002.32561365672,0.0037869419334966,0.012926177249591,1,0.0,0.0037869419334966,0.8000046568086203,0.8960951594232458
2026-01-14 00:00:00,95429.1573224277,91538.86499090445,89243.81716004861,0.0463651382439584,0.0146809638404508,1,0.0,0.0463651382439584,0.8370969833173626,0.9376427353696466
2026-01-15 00:00:00,96898.7607108196,92340.6832147391,89593.33513770996,0.0153999409575265,0.0142003151498835,1,0.0,0.0153999409575265,0.8499882274361735,0.9520823781335928
2026-01-16 00:00:00,95593.30783680789,92992.91773859212,89855.78935233736,-0.0134723381850841,0.0143811715129259,1,0.0,-0.0134723381850841,0.8385368985828132,0.9392556023553179
2026-01-17 00:00:00,95523.1861982478,93703.12810523572,90166.66817983406,-0.0007335412922397,0.0138824552680254,1,0.0,-0.0007335412922397,0.8379217971426361,0.9385666195870228
2026-01-18 00:00:00,94802.88170431636,94329.21149846552,90478.42491504773,-0.0075406246650581,0.0138499867440687,1,0.0,-0.0075406246650581,0.8316033433717126,0.9314892409855647
2026-01-19 00:00:00,93344.2194849136,94684.5915532357,90653.50904080585,-0.0153862645647442,0.0132640957084714,1,0.0,-0.0153862645647442,0.8188080743176696,0.9171571010845481
2026-01-20 00:00:00,92566.0127795226,94879.64657672224,90794.1001994512,-0.0083369565859059,0.0133962475479263,1,0.0,-0.0083369565859059,0.8119817069498939,0.9095108021503508
2026-01-21 00:00:00,88416.88686186896,93877.89365378524,90785.58543887868,-0.0448234270124197,0.0158449722835693,1,0.0,-0.0448234270124197,0.7755859041730053,0.8687434110931573
2026-01-22 00:00:00,89453.90473719541,92814.34280041038,90817.72479540177,0.0117287309261018,0.0159818026925028,1,0.0,0.0117287309261018,0.7846825425531279,0.8789326688056929
2026-01-23 00:00:00,89483.65163014928,91941.53477088772,90883.97495999368,0.000332538786778,0.015828278724452,1,0.0,0.000332538786778,0.7849434799338344,0.8792249480090372
2026-01-24 00:00:00,89524.84864062016,91084.62940551234,90948.5026930154,0.0004603858885994,0.0158284086238931,1,0.0,0.0004603858885994,0.785304856835344,0.8796297307680051
2026-01-25 00:00:00,89149.95970929884,90277.06912050984,91013.76019210197,-0.0041875405210259,0.0158245172701527,0,-1.0,-0.0041875405210259,0.7820163609259876,0.875946245626915
2026-01-26 00:00:00,86625.33128140382,89317.22794857985,90991.16975880318,-0.0283188958932494,0.0166962605316373,0,0.0,-0.0,0.7598705210141068,0.875946245626915
2026-01-27 00:00:00,88249.90141827049,88700.64061125813,91004.4002543354,0.0187539846928748,0.0170133399841034,0,0.0,0.0,0.7741211211337722,0.875946245626915
2026-01-28 00:00:00,89141.65035979386,88804.17825381884,91046.8872851789,0.0101048151577736,0.0171073372096667,0,0.0,0.0,0.7819434719725574,0.875946245626915
2026-01-29 00:00:00,89212.20824183176,88769.6501830526,91115.47147970504,0.0007915254177268,0.0170277273472039,0,0.0,0.0,0.7825624001058493,0.875946245626915
2026-01-30 00:00:00,84630.42066738439,88076.33147408618,90991.02809407322,-0.0513583024649194,0.0193262228710642,0,0.0,-0.0,0.7423713236635399,0.875946245626915
2026-01-31 00:00:00,84091.63017682909,87300.15740783032,90874.91422797812,-0.0063663926789736,0.0192968305194562,0,0.0,-0.0,0.7376450963034883,0.875946245626915
2026-02-01 00:00:00,78647.02739790398,85799.73850620248,90537.6775998832,-0.0647460724387922,0.0222977495661535,0,0.0,-0.0,0.6898854734641028,0.875946245626915
2026-02-02 00:00:00,76895.58665593083,84409.77498827777,90101.56651496034,-0.0222696368816581,0.0222928201290576,0,0.0,-0.0,0.6745219744801265,0.875946245626915
2026-02-03 00:00:00,78670.58922752787,83041.30181817168,89703.43926108397,0.0230832827836957,0.0227778548371588,0,0.0,0.0,0.690092155960868,0.875946245626915
2026-02-04 00:00:00,75628.04173330522,81110.78630010188,89161.72141133764,-0.0386745227676269,0.0233315537753066,0,0.0,-0.0,0.6634031711633986,0.875946245626915
2026-02-05 00:00:00,73059.17986713687,78803.2108180026,88467.69580779393,-0.0339670551728309,0.0232464070211898,0,0.0,-0.0,0.6408693190466604,0.875946245626915
2026-02-06 00:00:00,62778.21756635432,75681.46751785545,87438.64866079213,-0.1407210198564943,0.033529276056007,0,0.0,-0.0,0.5506855348756774,0.875946245626915
2026-02-07 00:00:00,70272.52223140873,73707.30923993826,86738.19829703987,0.1193774681024226,0.0411820240935268,0,0.0,0.0,0.6164249797497642,0.875946245626915
2026-02-08 00:00:00,69245.78200906444,72364.27418438975,86012.13549168078,-0.0146108349286683,0.0411887060188735,0,0.0,-0.0,0.6074184961247326,0.875946245626915
2026-02-09 00:00:00,70398.0850329669,71436.05966682348,85340.34787172158,0.0166407684406195,0.0414366130116981,0,0.0,0.0,0.6175264066652937,0.875946245626915
2026-02-10 00:00:00,70175.14749173766,70222.42513313916,84665.50952305592,-0.0031668125791325,0.0414291457684579,0,0.0,-0.0,0.6155708162727195,0.875946245626915
2026-02-11 00:00:00,68841.8723764457,69252.97236787352,83931.68663222004,-0.018999249206408,0.0414117414504773,0,0.0,-0.0,0.6038754329301621,0.875946245626915
2026-02-12 00:00:00,67090.5793396472,68400.3151496607,83128.01835637105,-0.0254393580003454,0.0414598335482071,0,0.0,-0.0,0.5885132296042381,0.875946245626915
2026-02-13 00:00:00,66258.52954947444,68897.50257582073,82155.6640972726,-0.0124018870959586,0.0401034348776714,0,0.0,-0.0,0.5812145549762084,0.875946245626915
2026-02-14 00:00:00,68837.58112429692,68692.51098909046,81220.29144438851,0.0389240689818921,0.0408661244910219,0,0.0,0.0,0.6038377904073822,0.875946245626915
2026-02-15 00:00:00,69799.5509626349,68771.62083960052,80360.49954858274,0.013974486357982,0.0411040772650417,0,0.0,0.0,0.6122761133718642,0.875946245626915
2026-02-16 00:00:00,68778.84298479716,68540.30054700485,79469.02144146773,-0.0146234175400947,0.0410790298268181,0,0.0,-0.0,0.603322544116201,0.875946245626915
2026-02-17 00:00:00,68859.77618747062,68352.39036068099,78604.25125757286,0.0011767165477232,0.0411282593922545,0,0.0,0.0,0.604032483737477,0.875946245626915
2026-02-18 00:00:00,67559.29573331702,68169.16512594833,77744.7537991863,-0.0188859233380753,0.041149701135882,0,0.0,-0.0,0.5926247725559038,0.875946245626915
2026-02-19 00:00:00,66426.61953458567,68074.31372522525,76873.44069102175,-0.0167656602461113,0.0411675378362582,0,0.0,-0.0,0.5826890269658026,0.875946245626915
2026-02-20 00:00:00,66976.02936410521,68176.81369874392,76158.7454410963,0.008270928633264,0.0407655302592168,0,0.0,0.0,0.5875084063232229,0.875946245626915
2026-02-21 00:00:00,68002.9401106256,68057.57926821946,75443.7132868773,0.0153325115906428,0.0408321334388621,0,0.0,0.0,0.5965163857727738,0.875946245626915
2026-02-22 00:00:00,68026.03124326779,67804.21930830987,74728.45927398125,0.0003395607984688,0.0408321845082114,0,0.0,0.0,0.5967189393530266,0.875946245626915
2026-02-23 00:00:00,65192.18870120006,67291.84012493886,73917.37060933391,-0.0416582077518771,0.0412434690872918,0,0.0,-0.0,0.5718606978079784,0.875946245626915
2026-02-24 00:00:00,64737.90196985264,66703.00095099342,73103.63535135238,-0.0069684227573579,0.0412338235871163,0,0.0,-0.0,0.5678757307073348,0.875946245626915
2026-02-25 00:00:00,64073.54894566756,66205.03712418636,72351.90927349449,-0.0102621957766635,0.0410852841876829,0,0.0,-0.0,0.5620480787820002,0.875946245626915
2026-02-26 00:00:00,67850.10521282951,66408.39222107835,71671.91606664647,0.0589409565929359,0.0426523948953595,0,0.0,0.0,0.5951757301966332,0.875946245626915
2026-02-27 00:00:00,67496.84163950248,66482.79397470652,70950.42244263674,-0.0052065294846475,0.0425217830120335,0,0.0,-0.0,0.5920769302088178,0.875946245626915
2026-02-28 00:00:00,65891.22197698704,66181.11995561529,70173.0562338086,-0.0237880710195446,0.0425765089012894,0,0.0,-0.0,0.5779925621439764,0.875946245626915
2026-03-01 00:00:00,67017.07604771722,66036.98349910807,69585.94474648635,0.0170865562505941,0.0420681419503901,0,0.0,0.0,0.5878684645694745,0.875946245626915
2026-03-02 00:00:00,65824.42166938317,66127.3024945628,68977.03779623816,-0.0177962759444303,0.0421150701315788,0,0.0,-0.0,0.5774065951549676,0.875946245626915
2026-03-03 00:00:00,68815.9363388441,66709.87883299016,68649.33476093617,0.0454468811664829,0.0417320435594719,0,0.0,0.0,0.603647924069719,0.875946245626915
2026-03-04 00:00:00,68287.46303403362,67311.8665598996,68362.39730687292,-0.0076795192062536,0.0415915911902289,0,0.0,-0.0,0.5990121982430104,0.875946245626915
2026-03-05 00:00:00,72752.30156666112,68012.18032473268,68165.1210515107,0.0653829902921168,0.0431959150967314,0,0.0,0.0,0.6381774069855928,0.875946245626915
2026-03-06 00:00:00,70868.21819643723,68493.80554715193,68006.46026694843,-0.025897233897096,0.04288052229458,1,1.0,-0.0,0.6216503774090447,0.875946245626915
2026-03-07 00:00:00,68142.88312387785,68815.47142527917,67842.5837088398,-0.0384563792052047,0.0430062308679808,1,0.0,-0.0384563792052047,0.5977439547623439,0.842260524641711
2026-03-08 00:00:00,67339.67440056572,68861.55690425754,67994.63226998018,-0.0117871256173878,0.0341314284664327,1,0.0,-0.0117871256173878,0.5906982716805259,0.8323326940351922
2026-03-09 00:00:00,66042.7510790264,68892.74681992087,67853.6398982341,-0.0192594237065159,0.0263022422649001,1,0.0,-0.0192594237065159,0.579321763383524,0.8163024460159826
2026-03-10 00:00:00,68430.60926017091,68837.70009439612,67826.46747327098,0.0361562494313298,0.0270674583017158,1,0.0,0.0361562494313298,0.6002678655614166,0.8458168808655411
2026-03-11 00:00:00,69849.2035305081,69060.80587960676,67808.17142318902,0.0207304053796122,0.0271645191693448,1,0.0,0.0207304053796122,0.6127116617508594,0.8633510076828029
2026-03-12 00:00:00,70028.95987601393,68671.75706665716,67803.2985026649,0.0025734916995485,0.0271609992906606,1,0.0,0.0025734916995485,0.6142884701265919,0.8655728343348715
2026-03-13 00:00:00,70417.19388567522,68607.3250222626,67855.80921963921,0.0055439065544977,0.0269288444802998,1,0.0,0.0055439065544977,0.6176940280024792,0.8703714892445359
2026-03-14 00:00:00,70838.93230193328,68992.47490484195,67980.75431838208,0.0059891397680906,0.0264681655808535,1,0.0,0.0059891397680906,0.621393483870101,0.8755842657437827
2026-03-15 00:00:00,71149.2823885419,69536.70461740997,68143.77941301766,0.0043810666892301,0.0263270260028379,1,0.0,0.0043810666892301,0.6241158501631889,0.8794202588040467
2026-03-16 00:00:00,72934.2940718683,70521.21075924452,68280.33651127004,0.025088259830627,0.0257863405883558,1,0.0,0.025088259830627,0.6397738307764957,0.9014833827572399
